tweet_id,favorite_count,retweet_count
734776360183431168,2640,583
734559631394082816,1572,423
733828123016450049,3787,831
733822306246479872,3860,1080
733482008106668032,3312,1017
733460102733135873,4429,1370
733109485275860992,51714,18017
732732193018155009,2573,575
732726085725589504,3711,949
732585889486888962,3873,823
732375214819057664,8510,2702
732005617171337216,15718,5846
731285275100512256,3665,1053
731156023742988288,4033,1359
730924654643314689,6442,2119
730573383004487680,5168,2308
730427201120833536,3645,1113
730211855403241472,4021,1132
730196704625098752,5136,2050
729854734790754305,4239,1204
729838605770891264,1795,410
729823566028484608,4190,1327
729463711119904772,6109,2467
729113531270991872,1983,350
728986383096946689,3323,879
728760639972315136,4907,1821
728751179681943552,2920,725
728653952833728512,3480,1112
728409960103686147,5162,2147
728387165835677696,3852,1023
728046963732717569,4528,1258
728035342121635841,4775,1786
728015554473250816,4307,1168
727685679342333952,3088,683
727644517743104000,6193,1867
727524757080539137,4694,1307
727314416056803329,3489,803
727286334147182592,3200,871
727175381690781696,4067,1469
727155742655025152,3819,1413
726935089318363137,7231,2621
726887082820554753,4027,1609
726828223124897792,3729,1078
726224900189511680,4635,1231
725842289046749185,7407,2833
725786712245440512,4369,1451
725729321944506368,5445,1901
725458796924002305,1476,665
724983749226668032,3889,1390
724771698126512129,2487,688
724405726123311104,5567,1760
724049859469295616,4536,1889
724046343203856385,2796,595
724004602748780546,4392,1683
723912936180330496,4084,1307
723688335806480385,8093,3190
723673163800948736,3173,952
723179728551723008,5560,2006
722974582966214656,4318,1681
722613351520608256,5201,1745
721503162398597120,4887,2000
721001180231503872,2654,656
720785406564900865,3267,825
720775346191278080,2600,724
720415127506415616,4329,1593
720389942216527872,6722,2687
720340705894408192,3010,1039
720059472081784833,4077,1205
720043174954147842,5137,2145
719991154352222208,5066,1863
719704490224398336,4792,1551
719551379208073216,5304,2060
719367763014393856,2931,788
719339463458033665,4635,1336
719332531645071360,3583,1020
718971898235854848,3661,1171
718939241951195136,5494,1879
718631497683582976,19818,8635
718613305783398402,2563,514
718540630683709445,2611,1079
718460005985447936,2831,564
718454725339934721,5100,1607
718246886998687744,2028,534
718234618122661888,4067,1071
717841801130979328,2569,633
717790033953034240,3032,1206
717537687239008257,6034,1970
717428917016076293,1685,486
717421804990701568,3305,901
717047459982213120,6571,2036
717009362452090881,3434,1041
716802964044845056,4484,1256
716791146589110272,6263,1531
716730379797970944,1291,455
716447146686459905,13749,6295
716439118184652801,2480,229
716285507865542656,2914,1160
716080869887381504,5973,1938
715928423106027520,3346,933
715758151270801409,3922,1516
715733265223708672,4903,1805
715704790270025728,2936,605
715696743237730304,4099,1377
715680795826982913,4542,1731
715360349751484417,5741,1682
715342466308784130,3175,729
715220193576927233,2531,698
715200624753819648,5376,2015
715009755312439296,4372,1323
714982300363173890,3941,1108
714962719905021952,7713,4561
714957620017307648,4345,1515
714631576617938945,3430,1071
714606013974974464,3804,990
714485234495041536,2843,1238
714258258790387713,3157,764
714251586676113411,3433,900
714214115368108032,2381,939
714141408463036416,4521,1499
713919462244790272,3439,829
713909862279876608,2011,580
713900603437621249,2973,794
713761197720473600,5123,1475
713411074226274305,4630,1381
713177543487135744,7557,3022
713175907180089344,4688,1558
712809025985978368,19529,7198
712717840512598017,12969,5351
712668654853337088,4366,1300
712438159032893441,5590,1673
712309440758808576,257,25
712097430750289920,3991,1106
712092745624633345,3090,961
712085617388212225,3408,518
712065007010385924,2379,667
711998809858043904,0,134
711968124745228288,8465,2467
711743778164514816,2989,1054
711732680602345472,9341,4401
711694788429553666,34459,19539
711652651650457602,4059,980
711363825979756544,3841,1210
711306686208872448,3479,782
711008018775851008,3146,663
710997087345876993,4781,1491
710844581445812225,2675,738
710833117892898816,2822,576
710658690886586372,2425,605
710609963652087808,5037,2512
710588934686908417,4785,2004
710296729921429505,2486,787
710283270106132480,2241,551
710272297844797440,4750,1347
710269109699739648,2523,1207
710153181850935296,3053,959
710140971284037632,2906,958
710117014656950272,5778,2125
709918798883774466,3134,1141
709901256215666688,709,105
709852847387627521,3680,1277
709566166965075968,3723,1291
709556954897764353,3452,1138
709519240576036864,1563,256
709449600415961088,2339,630
709409458133323776,2750,740
709225125749587968,2524,610
709207347839836162,13245,6250
709198395643068416,2538,685
709179584944730112,2118,722
709158332880297985,2145,450
709042156699303936,4997,1757
708853462201716736,1889,703
708845821941387268,3126,957
708834316713893888,1782,540
708810915978854401,17331,7444
708738143638450176,2882,873
708711088997666817,2683,778
708479650088034305,2679,722
708469915515297792,3245,879
708400866336894977,16827,10835
708356463048204288,3802,1433
708349470027751425,2471,790
708149363256774660,4492,1649
708130923141795840,3558,892
708119489313951744,2822,1048
708109389455101952,2028,579
708026248782585858,4591,2048
707995814724026368,3285,1204
707983188426153984,51,2
707969809498152960,2835,1038
707776935007539200,3449,1013
707741517457260545,2624,653
707738799544082433,4302,2644
707693576495472641,3618,1074
707629649552134146,2716,941
707610948723478529,17843,6867
707420581654872064,2395,740
707411934438625280,2399,642
707387676719185920,3687,1395
707377100785885184,3454,1156
707315916783140866,2601,686
707297311098011648,2906,852
707059547140169728,2709,727
707038192327901184,2312,852
707021089608753152,4279,1467
707014260413456384,2426,642
706904523814649856,15344,8396
706901761596989440,2179,642
706681918348251136,3496,1037
706644897839910912,2715,1173
706593038911545345,2275,670
706538006853918722,3641,1513
706516534877929472,3258,1109
706346369204748288,3626,987
706310011488698368,22552,8554
706291001778950144,1791,500
706265994973601792,2872,983
706169069255446529,4102,2383
706166467411222528,5423,1724
706153300320784384,1571,414
705975130514706432,3263,789
705970349788291072,3302,955
705898680587526145,2501,598
705786532653883392,2053,564
705591895322394625,3339,1233
705475953783398401,3114,991
705442520700944385,4689,1761
705428427625635840,4029,1814
705239209544720384,3158,807
705223444686888960,2719,865
705102439679201280,2266,548
705066031337840642,2290,648
704871453724954624,4493,1193
704859558691414016,2375,585
704847917308362754,5385,1642
704819833553219584,2774,1071
704761120771465216,6990,3107
704499785726889984,3097,1073
704491224099647488,809,89
704480331685040129,3581,1134
704364645503647744,8458,3813
704347321748819968,1675,376
704134088924532736,1593,501
704113298707505153,1959,605
704054845121142784,3072,983
703774238772166656,1944,500
703769065844768768,3471,1217
703631701117943808,2734,742
703611486317502464,4061,1626
703425003149250560,4003,1481
703407252292673536,2587,747
703382836347330562,3692,1222
703356393781329922,2021,416
703268521220972544,2073,586
703079050210877440,7781,3323
703041949650034688,27801,13451
702932127499816960,2734,774
702899151802126337,1698,483
702684942141153280,3391,1159
702671118226825216,2311,602
702598099714314240,10902,3507
702539513671897089,3029,1026
702332542343577600,3364,1667
702321140488925184,3457,1105
702276748847800320,2610,818
702217446468493312,5071,1437
701981390485725185,3630,1063
701952816642965504,4014,1096
701889187134500865,3754,1473
701805642395348998,3620,1822
701601587219795968,2201,490
701570477911896070,2972,1003
701545186879471618,2805,659
701214700881756160,12880,5486
700890391244103680,2338,617
700864154249383937,2733,658
700847567345688576,2561,537
700796979434098688,2569,1032
700747788515020802,24068,10048
700518061187723268,2784,857
700505138482569216,2403,613
700462010979500032,4366,1932
700167517596164096,2797,800
700151421916807169,2362,709
700143752053182464,7944,2951
700062718104104960,2791,745
700029284593901568,2182,627
700002074055016451,3490,1445
699801817392291840,3221,1030
699788877217865730,2367,531
699779630832685056,2925,1331
699775878809702401,2067,651
699691744225525762,10814,4926
699446877801091073,6255,2804
699434518667751424,2285,545
699423671849451520,1446,354
699413908797464576,2180,664
699370870310113280,1985,472
699323444782047232,3327,925
699088579889332224,2356,675
699079609774645248,2583,705
699072405256409088,3165,1271
699060279947165696,3988,1937
699036661657767936,2751,1282
698989035503689728,3563,1059
698953797952008193,2853,970
698907974262222848,2677,665
698710712454139905,2604,732
698703483621523456,1530,406
698635131305795584,1354,365
698549713696649216,2447,662
698355670425473025,1975,485
698342080612007937,2385,1015
698262614669991936,5008,2154
698195409219559425,17675,6395
698178924120031232,2951,791
697995514407682048,1611,359
697990423684476929,3469,1387
697943111201378304,2536,741
697881462549430272,3179,1274
697630435728322560,1846,576
697616773278015490,3337,1084
697596423848730625,3203,1352
697575480820686848,2152,540
697516214579523584,2189,1216
697482927769255936,2555,722
697463031882764288,3597,1476
697270446429966336,4928,1993
697259378236399616,3465,1068
697255105972801536,3181,1243
697242256848379904,2653,714
696900204696625153,3366,1100
696894894812565505,2471,727
696886256886657024,5101,1923
696877980375769088,2572,761
696754882863349760,1553,383
696744641916489729,2178,1008
696713835009417216,2504,692
696518437233913856,4100,1817
696490539101908992,1288,156
696488710901260288,2681,1108
696405997980676096,3391,1218
696100768806522880,2043,713
695816827381944320,3167,1249
695794761660297217,3363,842
695767669421768709,1976,798
695629776980148225,4816,2249
695446424020918272,4600,1942
695409464418041856,9099,3826
695314793360662529,3842,1581
695095422348574720,2790,659
695074328191332352,3000,1185
695064344191721472,1695,643
695051054296211456,2812,844
694925794720792577,2837,980
694905863685980160,2906,1003
694669722378485760,37666,15514
694356675654983680,1590,312
694352839993344000,2147,667
694342028726001664,1661,524
694329668942569472,2116,537
694206574471057408,4413,2174
694183373896572928,3101,997
694001791655137281,3579,1110
693993230313091072,1971,434
693942351086120961,1824,397
693647888581312512,2846,637
693644216740769793,1419,137
693642232151285760,2676,447
693629975228977152,2585,856
693622659251335168,1628,398
693590843962331137,5339,2117
693582294167244802,1732,273
693486665285931008,1876,675
693280720173801472,3546,1329
693267061318012928,2523,879
693262851218264065,2355,538
693231807727280129,3023,787
693155686491000832,8322,3433
693109034023534592,1810,659
693095443459342336,1980,498
692919143163629568,2824,800
692905862751522816,2570,943
692901601640583168,1884,652
692894228850999298,2407,867
692828166163931137,3036,945
692752401762250755,7199,3895
692568918515392513,4585,1653
692535307825213440,3371,1455
692530551048294401,1945,450
692423280028966913,1560,245
692417313023332352,9850,3723
692187005137076224,2662,877
692158366030913536,2274,851
692142790915014657,1732,423
692041934689402880,3588,1367
692017291282812928,3022,1021
691820333922455552,4168,1775
691793053716221953,8545,4504
691756958957883396,3050,1100
691675652215414786,2053,546
691483041324204033,2506,607
691459709405118465,4284,1238
691444869282295808,2794,911
691416866452082688,20399,8204
691321916024623104,2715,708
691096613310316544,3126,957
691090071332753408,1803,359
690989312272396288,6239,3084
690959652130045952,3781,1350
690938899477221376,4366,2144
690932576555528194,3470,1099
690735892932222976,3995,1376
690728923253055490,2292,555
690690673629138944,2454,856
690649993829576704,1382,302
690607260360429569,306,17
690597161306841088,2077,647
690400367696297985,1977,489
690374419777196032,3440,926
690360449368465409,2792,955
690348396616552449,1588,551
690248561355657216,1775,439
690021994562220032,2953,1110
690015576308211712,2653,793
690005060500217858,3867,1810
689999384604450816,1508,400
689993469801164801,1550,490
689977555533848577,1443,481
689905486972461056,2569,745
689877686181715968,3188,1271
689835978131935233,2287,811
689661964914655233,3379,1000
689659372465688576,10941,4173
689623661272240129,2357,693
689599056876867584,12264,5938
689557536375177216,2161,495
689517482558820352,3582,1534
689289219123089408,2379,1002
689283819090870273,3474,1192
689280876073582592,2109,772
689275259254616065,1221,264
689255633275777024,2702,1162
689154315265683456,3231,1077
689143371370250240,2135,552
688916208532455424,2883,935
688908934925697024,2233,829
688898160958271489,2221,847
688894073864884227,2358,744
688828561667567616,1460,398
688804835492233216,1014,209
688789766343622656,2341,716
688547210804498433,2752,758
688519176466644993,2443,788
688385280030670848,9805,4789
688211956440801280,2343,898
688179443353796608,2235,631
688116655151435777,2982,843
688064179421470721,1822,386
687841446767013888,5772,2713
687826841265172480,2883,1212
687818504314159109,2641,1017
687807801670897665,2525,755
687732144991551489,1862,702
687704180304273409,2578,900
687664829264453632,2048,551
687494652870668288,2022,617
687480748861947905,1689,263
687476254459715584,2082,572
687460506001633280,2163,586
687399393394311168,1999,677
687317306314240000,21216,9834
687312378585812992,4596,2040
687127927494963200,5765,2462
687124485711986689,2287,543
687109925361856513,6129,2648
687102708889812993,2476,1065
687096057537363968,2363,652
686947101016735744,9081,3419
686760001961103360,3711,1480
686749460672679938,3664,1567
686730991906516992,4386,1287
686683045143953408,2968,861
686618349602762752,3885,1461
686606069955735556,2002,583
686394059078897668,1844,730
686386521809772549,3437,946
686377065986265092,2346,601
686358356425093120,2322,733
686286779679375361,4223,1792
686050296934563840,2328,785
686035780142297088,1219,130
686034024800862208,3296,1254
686007916130873345,2614,450
686003207160610816,1925,679
685973236358713344,2228,565
685943807276412928,1719,648
685906723014619143,7947,3133
685681090388975616,2143,137
685667379192414208,2472,619
685663452032069632,3433,1573
685641971164143616,3097,837
685547936038666240,34792,16865
685532292383666176,3213,1236
685325112850124800,10005,4297
685321586178670592,2797,689
685315239903100929,3536,1161
685307451701334016,2181,475
685268753634967552,3275,1298
685198997565345792,2467,716
685169283572338688,4328,1531
684969860808454144,2491,411
684959798585110529,7202,3375
684940049151070208,3395,1124
684926975086034944,3693,504
684914660081053696,3696,1567
684902183876321280,1986,569
684880619965411328,2215,882
684830982659280897,37000,23247
684800227459624960,2860,1074
684594889858887680,9425,3804
684588130326986752,4347,1511
684567543613382656,3176,1327
684538444857667585,2801,1029
684481074559381504,4085,1256
684460069371654144,2088,596
684241637099323392,8607,3558
684225744407494656,1307,229
684222868335505415,4059,1483
684200372118904832,2286,1112
684195085588783105,2026,560
684188786104872960,3674,1260
684177701129875456,2128,725
684147889187209216,3144,1611
684122891630342144,2103,511
684097758874210310,4343,1547
683857920510050305,4019,1201
683852578183077888,2034,378
683849932751646720,2774,1056
683834909291606017,2768,1194
683828599284170753,2951,1139
683773439333797890,3533,1460
683742671509258241,6870,3576
683515932363329536,7776,3134
683498322573824003,3349,1034
683481228088049664,2779,1069
683462770029932544,2567,720
683449695444799489,4115,1731
683391852557561860,8036,2574
683357973142474752,3091,1011
683142553609318400,3041,1118
683111407806746624,3588,983
683098815881154561,2286,709
683078886620553216,2091,603
683030066213818368,2275,789
682962037429899265,39021,17972
682808988178739200,1867,193
682788441537560576,2611,1202
682750546109968385,1607,469
682697186228989953,1388,387
682662431982772225,3210,1164
682638830361513985,2168,647
682429480204398592,3623,1251
682406705142087680,8008,1902
682393905736888321,2362,737
682389078323662849,1763,503
682303737705140231,3252,1073
682259524040966145,4399,1309
682242692827447297,3431,1275
682088079302213632,19309,10658
682059653698686977,5241,1825
682047327939461121,3391,1039
682032003584274432,6947,2164
682003177596559360,3321,1646
681981167097122816,2933,1109
681891461017812993,2602,890
681694085539872773,13469,4356
681679526984871937,1854,482
681654059175129088,2788,998
681610798867845120,2012,511
681579835668455424,3735,1406
681523177663676416,15097,6260
681340665377193984,1732,300
681339448655802368,9780,4373
681320187870711809,2797,815
681302363064414209,4160,1973
681297372102656000,3368,1029
681281657291280384,3389,1184
681261549936340994,1533,296
681242418453299201,1580,583
681231109724700672,2524,521
681193455364796417,3913,1608
680970795137544192,2563,717
680959110691590145,4799,2146
680940246314430465,3394,1138
680934982542561280,2190,474
680913438424612864,2521,666
680889648562991104,1859,394
680836378243002368,3645,1429
680805554198020098,2281,713
680801747103793152,2497,893
680798457301471234,3013,1122
680609293079592961,2780,769
680583894916304897,3820,1447
680497766108381184,4463,2058
680494726643068929,1800,519
680473011644985345,2681,803
680440374763077632,1531,544
680221482581123072,1530,309
680206703334408192,2984,1262
680191257256136705,2259,542
680176173301628928,4111,1689
680161097740095489,2439,789
680145970311643136,3807,1872
680130881361686529,2413,1021
680115823365742593,2860,974
680100725817409536,3758,1470
680085611152338944,13469,9576
680070545539371008,2709,940
680055455951884288,17582,7645
679877062409191424,2070,691
679872969355714560,2294,713
679862121895714818,2586,670
679854723806179328,3018,1326
679844490799091713,2497,825
679828447187857408,38150,15092
679777920601223168,3247,1200
679736210798047232,2200,857
679729593985699840,2278,883
679722016581222400,1740,504
679530280114372609,5009,2229
679527802031484928,2784,776
679511351870550016,3547,1370
679503373272485890,3315,1592
679475951516934144,2205,686
679462823135686656,33382,20240
679405845277462528,2496,1289
679158373988876288,22579,8706
679148763231985668,2911,1105
679132435750195208,3113,1240
679111216690831360,6248,2737
679062614270468097,17927,8806
679047485189439488,2361,732
679001094530465792,2962,1322
678991772295516161,2436,1259
678969228704284672,1721,497
678800283649069056,2699,964
678798276842360832,3653,1273
678774928607469569,2934,990
678767140346941444,3706,1466
678764513869611008,1713,510
678755239630127104,7491,3541
678740035362037760,3938,1824
678708137298427904,5833,2605
678675843183484930,3012,1586
678643457146150913,2148,457
678446151570427904,4191,1680
678424312106393600,5668,2720
678410210315247616,4440,1954
678399652199309312,82483,33965
678396796259975168,1664,449
678389028614488064,1955,451
678380236862578688,2555,969
678341075375947776,1808,574
678334497360859136,1362,280
678278586130948096,12007,6496
678255464182861824,1657,398
678023323247357953,2015,412
678021115718029313,14402,6803
677961670166224897,3575,1799
677918531514703872,1411,436
677895101218201600,5049,2252
677716515794329600,3182,1033
677700003327029250,3550,1539
677698403548192770,1281,339
677687604918272002,2588,899
677673981332312066,3495,1602
677662372920729601,2036,1042
677644091929329666,1960,848
677573743309385728,2238,772
677565715327688705,1352,484
677557565589463040,2545,1242
677547928504967168,7232,3877
677530072887205888,1121,242
677335745548390400,3181,1912
677334615166730240,1419,314
677331501395156992,1140,253
677328882937298944,3792,1593
677314812125323265,1719,571
677301033169788928,1298,436
677269281705472000,2084,751
677228873407442944,3698,1742
677187300187611136,2851,985
676975532580409345,2897,1138
676957860086095872,2307,859
676949632774234114,1359,422
676948236477857792,2270,927
676946864479084545,1779,403
676942428000112642,2162,808
676936541936185344,13239,5225
676916996760600576,3089,1915
676897532954456065,2352,768
676864501615042560,2200,757
676821958043033607,24040,16611
676819651066732545,1877,705
676811746707918848,1475,450
676776431406465024,5204,2134
676617503762681856,3021,1047
676613908052996102,1140,207
676606785097199616,1963,466
676603393314578432,1222,413
676593408224403456,4765,2291
676590572941893632,953,134
676588346097852417,2437,847
676582956622721024,1258,298
676575501977128964,2701,1192
676533798876651520,1959,594
676496375194980353,1582,567
676470639084101634,12084,4955
676440007570247681,1792,706
676430933382295552,1457,364
676263575653122048,2162,581
676237365392908289,1274,312
676219687039057920,77867,32881
676215927814406144,1808,622
676191832485810177,2369,1089
676146341966438401,1995,707
676121918416756736,2226,1230
676101918813499392,2922,1227
676098748976615425,3130,1527
676089483918516224,1372,454
675898130735476737,1701,605
675891555769696257,2219,925
675888385639251968,2469,1018
675878199931371520,4340,1478
675870721063669760,1706,604
675853064436391936,2783,1373
675849018447167488,978,161
675845657354215424,2372,943
675822767435051008,1583,566
675820929667219457,1091,244
675798442703122432,10629,3579
675781562965868544,1684,502
675740360753160193,1211,366
675710890956750848,1959,874
675707330206547968,2060,735
675706639471788032,670,103
675534494439489536,1881,440
675531475945709568,1224,408
675522403582218240,1079,302
675517828909424640,1354,483
675501075957489664,17736,6135
675497103322386432,3252,1369
675489971617296384,1349,629
675483430902214656,1914,1025
675432746517426176,1580,597
675372240448454658,1758,533
675362609739206656,1080,240
675354435921575936,33931,18104
675349384339542016,4055,2378
675334060156301312,2875,1362
675166823650848770,3736,1704
675153376133427200,6499,2744
675149409102012420,3866,1773
675147105808306176,977,253
675146535592706048,1235,328
675145476954566656,2210,951
675135153782571009,1341,519
675113801096802304,2016,822
675111688094527488,996,266
675109292475830276,2886,1192
675047298674663426,1098,343
675015141583413248,2804,1263
675006312288268288,1011,237
675003128568291329,1599,499
674999807681908736,2323,1155
674805413498527744,886,370
674800520222154752,3102,903
674793399141146624,2584,1146
674790488185167872,1141,266
674788554665512960,837,219
674781762103414784,2068,1268
674774481756377088,1168,499
674767892831932416,1888,836
674764817387900928,809,249
674754018082705410,1403,469
674752233200820224,1505,487
674743008475090944,1446,582
674742531037511680,503,54
674739953134403584,1146,416
674737130913071104,665,96
674690135443775488,1184,489
674670581682434048,1665,688
674664755118911488,950,266
674646392044941312,1485,526
674644256330530816,1063,283
674638615994089473,1733,608
674632714662858753,1546,604
674606911342424069,964,103
674468880899788800,6411,2160
674447403907457024,1091,373
674436901579923456,1146,414
674422304705744896,1474,558
674416750885273600,704,147
674410619106390016,1231,485
674394782723014656,1543,600
674372068062928900,870,324
674330906434379776,575,76
674318007229923329,1454,538
674307341513269249,11651,7271
674291837063053312,15174,6168
674271431610523648,1613,763
674269164442398721,922,238
674265582246694913,1683,887
674262580978937856,1340,478
674255168825880576,1512,584
674082852460433408,775,179
674075285688614912,1005,301
674063288070742018,6541,2328
674053186244734976,3416,1362
674051556661161984,1485,504
674045139690631169,1462,668
674042553264685056,741,134
674038233588723717,1127,429
674036086168010753,867,226
674024893172875264,1831,1286
674019345211760640,1168,312
674014384960745472,1606,675
674008982932058114,1233,368
673956914389192708,2001,1006
673919437611909120,1200,383
673906403526995968,3277,1689
673887867907739649,957,262
673716320723169284,3148,794
673715861853720576,3632,2181
673711475735838725,1063,309
673709992831262724,872,284
673708611235921920,1103,300
673707060090052608,1127,405
673705679337693185,1289,413
673700254269775872,1477,595
673697980713705472,3907,2044
673689733134946305,1781,677
673688752737402881,1296,518
673686845050527744,1482,455
673680198160809984,1408,485
673662677122719744,1279,375
673656262056419329,735,253
673636718965334016,1142,379
673612854080196609,1624,750
673583129559498752,1222,383
673580926094458881,853,276
673576835670777856,1421,584
673363615379013632,1046,319
673359818736984064,1485,697
673355879178194945,1528,606
673352124999274496,1688,560
673350198937153538,758,222
673345638550134785,2586,1330
673343217010679808,997,280
673342308415348736,1302,611
673320132811366400,13793,8275
673317986296586240,887,271
673295268553605120,7696,3291
673270968295534593,1090,384
673240798075449344,1452,760
673213039743795200,2305,881
673148804208660480,1734,655
672997845381865473,2009,749
672995267319328768,976,309
672988786805112832,1002,303
672984142909456390,1278,563
672980819271634944,1850,1037
672975131468300288,1724,950
672970152493887488,972,369
672968025906282496,1340,568
672964561327235073,1455,663
672902681409806336,1393,525
672898206762672129,912,436
672884426393653248,1586,856
672877615439593473,1054,381
672834301050937345,1342,591
672828477930868736,1275,508
672640509974827008,994,334
672622327801233409,1322,514
672614745925664768,1247,606
672609152938721280,1141,401
672604026190569472,1139,418
672594978741354496,1356,625
672591762242805761,972,345
672591271085670400,746,193
672538107540070400,1051,382
672523490734551040,657,178
672488522314567680,1139,452
672482722825261057,1161,628
672481316919734272,730,128
672475084225949696,1465,725
672466075045466113,1382,559
672272411274932228,6599,3510
672267570918129665,1534,635
672264251789176834,1172,352
672256522047614977,2875,1610
672254177670729728,1463,765
672248013293752320,1761,631
672245253877968896,701,162
672239279297454080,915,330
672231046314901505,1878,1049
672222792075620352,804,218
672205392827572224,2310,1196
672169685991993344,1044,382
672160042234327040,884,371
672139350159835138,1786,742
672125275208069120,2461,1183
672095186491711488,1019,379
672082170312290304,960,377
672068090318987265,1324,532
671896809300709376,8639,4302
671891728106971137,1359,585
671882082306625538,3545,1420
671879137494245376,1449,712
671874878652489728,1275,577
671866342182637568,1150,517
671855973984772097,927,468
671789708968640512,7211,3606
671768281401958400,1220,543
671763349865160704,1715,956
671744970634719232,1375,797
671743150407421952,757,238
671735591348891648,1477,781
671729906628341761,8687,4509
671561002136281088,13114,7471
671550332464455680,936,214
671547767500775424,1379,614
671544874165002241,2029,1084
671542985629241344,1112,587
671538301157904385,942,411
671536543010570240,1203,422
671533943490011136,1040,599
671528761649688577,855,265
671520732782923777,1424,542
671518598289059840,971,302
671511350426865664,1643,749
671504605491109889,7190,3657
671497587707535361,937,461
671488513339211776,1033,486
671486386088865792,595,212
671485057807351808,779,239
671390180817915904,1447,759
671362598324076544,1135,301
671357843010908160,408,151
671355857343524864,489,117
671347597085433856,984,442
671186162933985280,753,219
671182547775299584,1151,356
671166507850801152,891,365
671163268581498880,1693,1143
671159727754231808,384,84
671154572044468225,739,226
671151324042559489,688,159
671147085991960577,689,235
671141549288370177,1194,675
671138694582165504,952,418
671134062904504320,768,199
671122204919246848,3573,2607
671115716440031232,1388,799
671109016219725825,1171,455
670995969505435648,1130,301
670842764863651840,25085,9038
670840546554966016,608,201
670838202509447168,1138,721
670833812859932673,462,128
670832455012716544,750,226
670826280409919488,5671,4199
670823764196741120,796,198
670822709593571328,627,99
670815497391357952,3245,1594
670811965569282048,1156,277
670807719151067136,1177,504
670804601705242624,2011,987
670803562457407488,348,89
670797304698376195,750,244
670792680469889025,852,287
670789397210615808,677,248
670786190031921152,613,207
670783437142401025,833,408
670782429121134593,1604,799
670780561024270336,798,297
670778058496974848,336,74
670764103623966721,1097,437
670755717859713024,453,116
670733412878163972,987,528
670727704916926465,845,373
670717338665226240,1239,512
670704688707301377,780,383
670691627984359425,601,252
670679630144274432,764,295
670676092097810432,258,45
670668383499735048,10963,5220
670474236058800128,1567,789
670468609693655041,358,87
670465786746662913,989,573
670452855871037440,560,215
670449342516494336,1219,695
670444955656130560,6860,2047
670442337873600512,658,204
670435821946826752,1074,536
670434127938719744,1436,668
670433248821026816,334,117
670428280563085312,1413,654
670427002554466305,529,170
670421925039075328,1338,659
670420569653809152,639,327
670417414769758208,581,332
670411370698022913,2074,933
670408998013820928,569,233
670403879788544000,443,163
670385711116361728,576,220
670374371102445568,759,277
670361874861563904,337,69
670338931251150849,436,114
670319130621435904,3940,1270
670303360680108032,435,139
670290420111441920,722,298
670093938074779648,1053,349
670086499208155136,714,262
670079681849372674,2268,1286
670073503555706880,1605,817
670069087419133954,646,252
670061506722140161,784,353
670055038660800512,684,342
670046952931721218,659,181
670040295598354432,768,115
670037189829525505,600,288
670003130994700288,341,96
669993076832759809,332,87
669972011175813120,455,168
669970042633789440,307,63
669942763794931712,521,173
669926384437997569,385,108
669923323644657664,242,59
669753178989142016,832,417
669749430875258880,278,67
669684865554620416,533,91
669683899023405056,397,114
669682095984410625,361,137
669680153564442624,682,299
669661792646373376,821,455
669625907762618368,3608,1870
669603084620980224,963,377
669597912108789760,522,156
669583744538451968,1519,960
669573570759163904,446,147
669571471778410496,1616,1050
669567591774625800,240,59
669564461267722241,395,128
669393256313184256,375,79
669375718304980992,1367,754
669371483794317312,507,187
669367896104181761,473,164
669363888236994561,640,237
669359674819481600,376,127
669354382627049472,2771,1310
669353438988365824,657,266
669351434509529089,449,194
669328503091937280,1031,431
669327207240699904,585,120
669324657376567296,505,214
669216679721873412,1210,414
669214165781868544,449,177
669203728096960512,1025,495
669037058363662336,676,323
669015743032369152,755,384
669006782128353280,590,260
669000397445533696,21306,6582
668994913074286592,452,241
668992363537309700,758,358
668989615043424256,695,338
668988183816871936,917,488
668986018524233728,565,173
668981893510119424,550,317
668979806671884288,811,357
668975677807423489,1329,602
668967877119254528,149,25
668960084974809088,723,246
668955713004314625,285,74
668932921458302977,272,59
668902994700836864,324,104
668892474547511297,406,155
668872652652679168,542,308
668852170888998912,462,171
668826086256599040,445,142
668815180734689280,583,280
668779399630725120,716,382
668655139528511488,542,225
668645506898350081,916,557
668643542311546881,900,546
668641109086707712,1095,556
668636665813057536,1065,503
668633411083464705,2881,1704
668631377374486528,736,326
668627278264475648,326,118
668625577880875008,397,138
668623201287675904,1473,803
668620235289837568,207,44
668614819948453888,622,322
668587383441514497,1700,1112
668567822092664832,251,57
668544745690562560,533,236
668542336805281792,473,223
668537837512433665,257,78
668528771708952576,473,232
668507509523615744,333,111
668496999348633600,421,135
668484198282485761,435,242
668480044826800133,471,153
668466899341221888,901,529
668297328638447616,632,307
668291999406125056,250,32
668286279830867968,516,142
668274247790391296,842,236
668268907921326080,562,243
668256321989451776,1333,636
668248472370458624,1013,502
668237644992782336,6335,2933
668226093875376128,303,106
668221241640230912,518,203
668204964695683073,562,200
668190681446379520,664,200
668171859951755264,503,201
668154635664932864,506,325
668142349051129856,576,295
668113020489474048,678,252
667937095915278337,1292,816
667924896115245057,307,114
667915453470232577,214,58
667911425562669056,498,311
667902449697558528,862,385
667886921285246976,1920,1119
667885044254572545,834,502
667878741721415682,399,122
667873844930215936,640,417
667866724293877760,3053,1058
667861340749471744,244,79
667832474953625600,292,63
667806454573760512,1070,512
